Hour,Visibility (10m)_sqrt,Dew point temperature(°C),Solar Radiation (MJ/m2)_log,Rainfall(mm)_log,Snowfall (cm)_log,Seasons,Holiday,Functioning Day,month,day
3,30.364452901377952,-2.3,0.0,0.0,0.0,Spring,No Holiday,Yes,March,18
4,29.765752132274432,-2.7,0.0,0.0,0.0,Spring,No Holiday,Yes,March,18
5,31.51190251317746,-2.7,0.0,0.0,0.0,Spring,No Holiday,Yes,March,18
6,28.160255680657446,-2.9,0.0,0.0,0.0,Spring,No Holiday,Yes,March,18
7,32.61901286060018,-2.1,0.0,0.0,0.0,Spring,No Holiday,Yes,March,18
8,33.76388603226827,-1.7,0.10436001532424286,0.0,0.0,Spring,No Holiday,Yes,March,18
9,33.94112549695428,-2.5,0.29266961396282004,0.0,0.0,Spring,No Holiday,Yes,March,18
10,35.94440151122286,-1.7,0.371563556432483,0.0,0.0,Spring,No Holiday,Yes,March,18
11,35.81898937714463,-1.6,0.5653138090500605,0.0,0.0,Spring,No Holiday,Yes,March,18
12,35.93048844644336,-1.2,0.7561219797213337,0.0,0.0,Spring,No Holiday,Yes,March,18
13,36.0,-1.4,0.7275486072772779,0.0,0.0,Spring,No Holiday,Yes,March,18
14,35.185224171518364,-1.7,0.5933268452777344,0.0,0.0,Spring,No Holiday,Yes,March,18
15,33.49626844888845,-2.2,0.7371640659767196,0.0,0.0,Spring,No Holiday,Yes,March,18
16,27.16615541441225,-4.8,0.6626879730752367,0.0,0.0,Spring,No Holiday,Yes,March,18
17,35.156791662493895,-1.3,0.29266961396282004,0.0,0.0,Spring,No Holiday,Yes,March,18
18,34.307433596816885,-0.4,0.1310282624064042,0.0,0.0,Spring,No Holiday,Yes,March,18
19,34.713109915419565,0.8,0.009950330853168092,0.0,0.0,Spring,No Holiday,Yes,March,18
20,38.57460304397182,3.1,0.0,0.0,0.0,Spring,No Holiday,Yes,March,18
21,38.72983346207417,4.0,0.0,0.0,0.0,Spring,No Holiday,Yes,March,18
22,38.84584919911006,4.1,0.0,0.0,0.0,Spring,No Holiday,Yes,March,18
23,39.11521443121589,4.1,0.0,0.0,0.0,Spring,No Holiday,Yes,March,18
0,39.74921382870358,3.9,0.0,0.4054651081081644,0.0,Spring,No Holiday,Yes,March,19
1,41.0,4.1,0.0,0.0,0.0,Spring,No Holiday,Yes,March,19
2,39.81205847478876,4.4,0.0,0.0,0.0,Spring,No Holiday,Yes,March,19
3,41.53311931459037,4.6,0.0,0.26236426446749106,0.0,Spring,No Holiday,Yes,March,19
4,41.96427051671457,4.7,0.0,0.0,0.0,Spring,No Holiday,Yes,March,19
5,40.779897008207364,4.5,0.0,0.0,0.0,Spring,No Holiday,Yes,March,19
6,39.7994974842648,4.6,0.0,0.1823215567939546,0.0,Spring,No Holiday,Yes,March,19
7,38.54867053479276,4.6,0.0,0.0,0.0,Spring,No Holiday,Yes,March,19
8,34.46737587922817,4.7,0.04879016416943204,0.0,0.0,Spring,No Holiday,Yes,March,19
9,26.981475126464083,5.1,0.1823215567939546,0.4054651081081644,0.0,Spring,No Holiday,Yes,March,19
10,20.346989949375804,5.2,0.23901690047049992,0.0,0.0,Spring,No Holiday,Yes,March,19
11,1.0,3.9,0.45107561936021656,0.0,0.0,Spring,No Holiday,Yes,March,19
12,1.0,2.2,0.27763173659827955,0.0,0.0,Spring,No Holiday,Yes,March,19
13,22.293496809607955,2.9,0.3220834991691132,0.0,0.0,Spring,No Holiday,Yes,March,19
14,1.0,2.4,0.45107561936021656,0.0,0.0,Spring,No Holiday,Yes,March,19
15,1.0,1.6,0.3576744442718159,0.0,0.0,Spring,No Holiday,Yes,March,19
16,19.672315572906,2.2,0.2468600779315258,0.0,0.0,Spring,No Holiday,Yes,March,19
17,8.602325267042627,0.9,0.14842000511827322,0.0,0.0,Spring,No Holiday,Yes,March,19
18,6.557438524302,0.0,0.08617769624105241,0.0,0.0,Spring,No Holiday,Yes,March,19
19,4.898979485566356,-1.1,0.009950330853168092,0.0,0.0,Spring,No Holiday,Yes,March,19
20,1.0,-2.3,0.0,0.0,0.0,Spring,No Holiday,Yes,March,19
21,1.0,-2.6,0.0,0.0,0.0,Spring,No Holiday,Yes,March,19
22,1.0,-2.7,0.0,0.0,0.0,Spring,No Holiday,Yes,March,19
23,1.0,-4.5,0.0,0.0,0.0,Spring,No Holiday,Yes,March,19
0,1.0,-5.6,0.0,0.0,0.0,Spring,No Holiday,Yes,March,20
1,1.0,-6.4,0.0,0.0,0.0,Spring,No Holiday,Yes,March,20
2,1.0,-6.1,0.0,0.0,0.0,Spring,No Holiday,Yes,March,20
3,1.0,-6.5,0.0,0.0,0.0,Spring,No Holiday,Yes,March,20
4,1.0,-6.8,0.0,0.0,0.0,Spring,No Holiday,Yes,March,20
5,1.0,-7.6,0.0,0.0,0.0,Spring,No Holiday,Yes,March,20
6,1.0,-7.5,0.0,0.0,0.0,Spring,No Holiday,Yes,March,20
7,1.0,-7.3,0.01980262729617973,0.0,0.0,Spring,No Holiday,Yes,March,20
8,1.0,-7.2,0.3148107398400336,0.0,0.0,Spring,No Holiday,Yes,March,20
9,4.0,-7.5,0.6830968447064438,0.0,0.0,Spring,No Holiday,Yes,March,20
10,3.3166247903554,-7.0,1.0331844833456545,0.0,0.0,Spring,No Holiday,Yes,March,20
11,5.916079783099616,-6.5,1.2119409739751128,0.0,0.0,Spring,No Holiday,Yes,March,20
12,4.0,-6.4,1.2781522025001875,0.0,0.0,Spring,No Holiday,Yes,March,20
13,1.0,-5.8,1.085189268335969,0.0,0.0,Spring,No Holiday,Yes,March,20
14,2.0,-6.1,0.9555114450274363,0.0,0.0,Spring,No Holiday,Yes,March,20
15,1.0,-6.4,0.7929925155296614,0.0,0.0,Spring,No Holiday,Yes,March,20
16,1.0,-6.3,0.5933268452777344,0.0,0.0,Spring,No Holiday,Yes,March,20
17,1.0,-6.6,0.35065687161316933,0.0,0.0,Spring,No Holiday,Yes,March,20
18,1.0,-7.3,0.1906203596086497,0.0,0.0,Spring,No Holiday,Yes,March,20
19,1.0,-7.6,0.01980262729617973,0.0,0.0,Spring,No Holiday,Yes,March,20
20,1.0,-8.0,0.0,0.0,0.0,Spring,No Holiday,Yes,March,20
21,1.0,-9.9,0.0,0.0,0.0,Spring,No Holiday,Yes,March,20
22,1.0,-11.1,0.0,0.0,0.0,Spring,No Holiday,Yes,March,20
23,1.0,-11.3,0.0,0.0,0.0,Spring,No Holiday,Yes,March,20
0,1.0,-10.8,0.0,0.0,0.0,Spring,No Holiday,Yes,March,21
1,1.0,-10.6,0.0,0.0,0.0,Spring,No Holiday,Yes,March,21
2,1.0,-10.7,0.0,0.0,0.0,Spring,No Holiday,Yes,March,21
3,1.0,-10.8,0.0,0.0,0.0,Spring,No Holiday,Yes,March,21
4,1.0,-11.1,0.0,0.0,0.0,Spring,No Holiday,Yes,March,21
5,1.0,-10.8,0.0,0.0,0.0,Spring,No Holiday,Yes,March,21
6,1.0,-10.1,0.0,0.0,0.0,Spring,No Holiday,Yes,March,21
7,1.0,-9.8,0.0,0.0,0.0,Spring,No Holiday,Yes,March,21
8,1.0,-9.9,0.12221763272424911,0.0,0.0,Spring,No Holiday,Yes,March,21
9,1.0,-9.7,0.34358970439007686,0.0,0.0,Spring,No Holiday,Yes,March,21
10,1.0,-9.7,0.6043159668533296,0.0,0.0,Spring,No Holiday,Yes,March,21
11,1.0,-9.4,0.8671004876833833,0.0,0.0,Spring,No Holiday,Yes,March,21
12,16.911534525287763,-4.5,0.7514160886839212,0.0,0.0,Spring,No Holiday,Yes,March,21
13,12.922847983320086,-2.2,0.5596157879354227,0.0,0.0,Spring,No Holiday,Yes,March,21
14,43.57751713900185,0.2,0.34358970439007686,0.0,0.0,Spring,No Holiday,Yes,March,21
15,1.0,0.0,0.34358970439007686,0.4054651081081644,0.0,Spring,No Holiday,Yes,March,21
16,2.449489742783178,-0.8,0.3148107398400336,0.0,0.0,Spring,No Holiday,Yes,March,21
17,1.0,-0.9,0.22314355131420976,0.0,0.0,Spring,No Holiday,Yes,March,21
18,1.0,-1.6,0.06765864847381486,0.0,0.0,Spring,No Holiday,Yes,March,21
19,1.0,-0.9,0.0,0.0,0.0,Spring,No Holiday,Yes,March,21
20,40.06245124802026,-0.5,0.0,0.0,0.0,Spring,No Holiday,Yes,March,21
21,22.956480566497994,0.0,0.0,0.4054651081081644,0.0,Spring,No Holiday,Yes,March,21
22,14.106735979665885,-0.7,0.0,0.0,0.0,Spring,No Holiday,Yes,March,21
23,22.494443758403985,-0.5,0.0,0.0,0.0,Spring,No Holiday,Yes,March,21
0,29.32575659723036,-0.4,0.0,0.0,0.0,Spring,No Holiday,Yes,March,22
1,32.38826948140329,-0.6,0.0,0.0,0.0,Spring,No Holiday,Yes,March,22
2,34.91418050019218,-0.5,0.0,0.0,0.0,Spring,No Holiday,Yes,March,22
3,34.336569426778794,-0.6,0.0,0.0,0.0,Spring,No Holiday,Yes,March,22
4,32.61901286060018,-0.6,0.0,0.0,0.0,Spring,No Holiday,Yes,March,22
5,32.77193921634788,-0.6,0.0,0.0,0.0,Spring,No Holiday,Yes,March,22
6,33.18132004607411,-0.9,0.0,0.0,0.0,Spring,No Holiday,Yes,March,22
7,26.076809620810597,-1.6,0.009950330853168092,0.0,0.0,Spring,No Holiday,Yes,March,22
8,22.825424421026653,-2.1,0.30748469974796055,0.0,0.0,Spring,No Holiday,Yes,March,22
9,23.0,-3.0,0.7466879474879753,0.0,0.0,Spring,No Holiday,Yes,March,22
10,22.825424421026653,-3.1,1.0152306797290584,0.0,0.0,Spring,No Holiday,Yes,March,22
11,21.447610589527216,-3.9,1.2029723039923526,0.0,0.0,Spring,No Holiday,Yes,March,22
12,18.33030277982336,-5.9,1.308332819650179,0.0,0.0,Spring,No Holiday,Yes,March,22
13,18.973665961010276,-7.3,1.3635373739972745,0.0,0.0,Spring,No Holiday,Yes,March,22
14,18.138357147217054,-5.5,1.3402504226184837,0.0,0.0,Spring,No Holiday,Yes,March,22
15,12.288205727444508,-4.5,1.2556160374777743,0.0,0.0,Spring,No Holiday,Yes,March,22
16,12.288205727444508,-4.9,1.0750024230289759,0.0,0.0,Spring,No Holiday,Yes,March,22
17,19.87460691435179,-4.0,0.8544153281560676,0.0,0.0,Spring,No Holiday,Yes,March,22
18,30.72458299147443,-3.0,0.4574248470388755,0.0,0.0,Spring,No Holiday,Yes,March,22
19,33.436506994600975,-2.4,0.0769610411361284,0.0,0.0,Spring,No Holiday,Yes,March,22
20,33.19638534539566,-2.9,0.0,0.0,0.0,Spring,No Holiday,Yes,March,22
21,34.27827300200522,-2.1,0.0,0.0,0.0,Spring,No Holiday,Yes,March,22
22,31.796226191169293,-1.8,0.0,0.0,0.0,Spring,No Holiday,Yes,March,22
23,33.25657829663178,-1.7,0.0,0.0,0.0,Spring,No Holiday,Yes,March,22
0,33.13608305156178,-1.6,0.0,0.0,0.0,Spring,No Holiday,Yes,March,23
1,34.85685011586675,-1.4,0.0,0.0,0.0,Spring,No Holiday,Yes,March,23
2,37.22902093797257,-0.8,0.0,0.0,0.0,Spring,No Holiday,Yes,March,23
3,38.41874542459709,-1.0,0.0,0.0,0.0,Spring,No Holiday,Yes,March,23
4,39.07684736515984,-1.0,0.0,0.0,0.0,Spring,No Holiday,Yes,March,23
5,38.05259518088089,-1.0,0.0,0.0,0.0,Spring,No Holiday,Yes,March,23
6,38.144462245521304,-0.8,0.0,0.0,0.0,Spring,No Holiday,Yes,March,23
7,38.27531841800928,-0.7,0.009950330853168092,0.0,0.0,Spring,No Holiday,Yes,March,23
8,37.86819245752297,-1.0,0.1906203596086497,0.0,0.0,Spring,No Holiday,Yes,March,23
9,37.1887079635741,-1.2,0.47623417899637155,0.0,0.0,Spring,No Holiday,Yes,March,23
10,36.932370625238775,-0.8,0.9932517730102834,0.0,0.0,Spring,No Holiday,Yes,March,23
11,34.66987164671943,-2.6,1.1755733298042381,0.0,0.0,Spring,No Holiday,Yes,March,23
12,32.57299494980466,-4.6,1.3137236682850553,0.0,0.0,Spring,No Holiday,Yes,March,23
13,30.463092423455635,-3.6,1.3532545070416904,0.0,0.0,Spring,No Holiday,Yes,March,23
14,34.49637662132068,-3.4,1.3110318766193438,0.0,0.0,Spring,No Holiday,Yes,March,23
15,29.68164415931166,-4.9,1.2267122912954254,0.0,0.0,Spring,No Holiday,Yes,March,23
16,18.601075237738275,-7.8,1.091923300517313,0.0,0.0,Spring,No Holiday,Yes,March,23
17,20.396078054371138,-7.1,0.7839015438284094,0.0,0.0,Spring,No Holiday,Yes,March,23
18,32.449961479175904,-4.6,0.3148107398400336,0.0,0.0,Spring,No Holiday,Yes,March,23
19,34.95711658589707,-2.0,0.058268908123975824,0.0,0.0,Spring,No Holiday,Yes,March,23
20,35.02855977627399,-3.5,0.0,0.0,0.0,Spring,No Holiday,Yes,March,23
21,36.75595189897821,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,March,23
22,37.54996671103717,-1.1,0.0,0.0,0.0,Spring,No Holiday,Yes,March,23
23,35.832945734337834,-6.8,0.0,0.0,0.0,Spring,No Holiday,Yes,March,23
0,35.4259791678367,-5.9,0.0,0.0,0.0,Spring,No Holiday,Yes,March,24
1,35.679125549822544,-4.5,0.0,0.0,0.0,Spring,No Holiday,Yes,March,24
2,36.49657518178932,-4.5,0.0,0.0,0.0,Spring,No Holiday,Yes,March,24
3,36.6333181680284,-4.3,0.0,0.0,0.0,Spring,No Holiday,Yes,March,24
4,38.09199390948182,-3.4,0.0,0.0,0.0,Spring,No Holiday,Yes,March,24
5,38.18376618407357,-3.8,0.0,0.0,0.0,Spring,No Holiday,Yes,March,24
6,36.98648401781386,-5.3,0.0,0.0,0.0,Spring,No Holiday,Yes,March,24
7,37.603191353926334,-4.4,0.009950330853168092,0.0,0.0,Spring,No Holiday,Yes,March,24
8,37.69615364994153,-5.3,0.17395330712343798,0.0,0.0,Spring,No Holiday,Yes,March,24
9,37.589892258425,-6.1,0.5247285289349821,0.0,0.0,Spring,No Holiday,Yes,March,24
10,37.97367509209505,-4.5,0.35065687161316933,0.0,0.0,Spring,No Holiday,Yes,March,24
11,40.024992192379,0.6,0.7466879474879753,0.0,0.0,Spring,No Holiday,Yes,March,24
12,40.13726448077895,1.1,1.184789984909162,0.0,0.0,Spring,No Holiday,Yes,March,24
13,40.27406113120453,2.2,1.247032293786383,0.0,0.0,Spring,No Holiday,Yes,March,24
14,40.28647415696737,3.8,1.2296405510745139,0.0,0.0,Spring,No Holiday,Yes,March,24
15,39.96248240537617,4.3,1.1817271953786161,0.0,0.0,Spring,No Holiday,Yes,March,24
16,40.52159917870962,4.9,1.0367368849500223,0.0,0.0,Spring,No Holiday,Yes,March,24
17,40.422765862815474,4.9,0.7793248768009975,0.0,0.0,Spring,No Holiday,Yes,March,24
18,41.38840417314975,4.9,0.371563556432483,0.0,0.0,Spring,No Holiday,Yes,March,24
19,42.035699113967404,4.4,0.04879016416943204,0.0,0.0,Spring,No Holiday,Yes,March,24
20,42.40283009422838,4.4,0.0,0.0,0.0,Spring,No Holiday,Yes,March,24
21,42.5205832509386,4.1,0.0,0.0,0.0,Spring,No Holiday,Yes,March,24
22,42.82522621072771,4.1,0.0,0.0,0.0,Spring,No Holiday,Yes,March,24
23,42.96510211788167,4.0,0.0,0.0,0.0,Spring,No Holiday,Yes,March,24
0,42.77849927241488,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes,March,25
1,42.60281680828159,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes,March,25
2,42.46174749112429,3.1,0.0,0.0,0.0,Spring,No Holiday,Yes,March,25
3,42.60281680828159,2.8,0.0,0.0,0.0,Spring,No Holiday,Yes,March,25
4,42.43819034784589,2.4,0.0,0.0,0.0,Spring,No Holiday,Yes,March,25
5,42.43819034784589,2.3,0.0,0.0,0.0,Spring,No Holiday,Yes,March,25
6,42.5205832509386,2.1,0.0,0.0,0.0,Spring,No Holiday,Yes,March,25
7,42.46174749112429,1.8,0.01980262729617973,0.0,0.0,Spring,No Holiday,Yes,March,25
8,42.40283009422838,1.6,0.20701416938432612,0.0,0.0,Spring,No Holiday,Yes,March,25
9,42.22558466143482,1.8,0.5822156198526637,0.0,0.0,Spring,No Holiday,Yes,March,25
10,42.09513035969837,2.1,0.9820784724121582,0.0,0.0,Spring,No Holiday,Yes,March,25
11,41.71330722922842,2.2,1.184789984909162,0.0,0.0,Spring,No Holiday,Yes,March,25
12,40.98780306383839,1.0,1.2892326482767593,0.0,0.0,Spring,No Holiday,Yes,March,25
13,41.060930335295616,0.4,1.3217558399823195,0.0,0.0,Spring,No Holiday,Yes,March,25
14,41.060930335295616,1.3,1.2864740258376797,0.0,0.0,Spring,No Holiday,Yes,March,25
15,41.66533331199932,2.2,1.184789984909162,0.0,0.0,Spring,No Holiday,Yes,March,25
16,40.43513323831146,2.4,1.0681530811834012,0.0,0.0,Spring,No Holiday,Yes,March,25
17,38.98717737923585,2.2,0.8241754429663495,0.0,0.0,Spring,No Holiday,Yes,March,25
18,37.48332962798263,2.2,0.47000362924573563,0.0,0.0,Spring,No Holiday,Yes,March,25
19,40.2119385257662,4.7,0.0769610411361284,0.0,0.0,Spring,No Holiday,Yes,March,25
20,42.01190307520001,5.4,0.0,0.0,0.0,Spring,No Holiday,Yes,March,25
21,42.21374183841087,5.3,0.0,0.0,0.0,Spring,No Holiday,Yes,March,25
22,42.40283009422838,5.3,0.0,0.0,0.0,Spring,No Holiday,Yes,March,25
23,42.485291572496,5.1,0.0,0.0,0.0,Spring,No Holiday,Yes,March,25
0,42.61455150532503,4.5,0.0,0.0,0.0,Spring,No Holiday,Yes,March,26
1,42.988370520409354,4.2,0.0,0.0,0.0,Spring,No Holiday,Yes,March,26
2,43.726422218150894,4.6,0.0,0.0,0.0,Spring,No Holiday,Yes,March,26
3,43.9203825119955,4.9,0.0,0.0,0.0,Spring,No Holiday,Yes,March,26
4,44.13615298142782,4.9,0.0,0.0,0.0,Spring,No Holiday,Yes,March,26
5,44.30575583375144,4.9,0.0,0.0,0.0,Spring,No Holiday,Yes,March,26
6,43.829214001622255,5.2,0.0,0.0,0.0,Spring,No Holiday,Yes,March,26
7,43.669211121796096,5.4,0.0,0.0,0.0,Spring,No Holiday,Yes,March,26
8,43.40506882842141,4.8,0.12221763272424911,0.0,0.0,Spring,No Holiday,Yes,March,26
9,43.05810028322197,4.7,0.4382549309311553,0.0,0.0,Spring,No Holiday,Yes,March,26
10,42.59107887809371,4.7,0.9439058989071285,0.0,0.0,Spring,No Holiday,Yes,March,26
11,41.47288270665544,5.0,1.172482137234565,0.0,0.0,Spring,No Holiday,Yes,March,26
12,40.65710270051225,5.1,1.2947271675944,0.0,0.0,Spring,No Holiday,Yes,March,26
13,39.26830783214372,4.6,1.33500106673234,0.0,0.0,Spring,No Holiday,Yes,March,26
14,38.48376280978771,3.2,1.308332819650179,0.0,0.0,Spring,No Holiday,Yes,March,26
15,31.874754901018456,1.1,1.235471471385307,0.0,0.0,Spring,No Holiday,Yes,March,26
16,33.2264954516723,1.2,1.085189268335969,0.0,0.0,Spring,No Holiday,Yes,March,26
17,30.430248109405877,-0.1,0.8458682675776092,0.0,0.0,Spring,No Holiday,Yes,March,26
18,29.376861643136763,-0.2,0.47000362924573563,0.0,0.0,Spring,No Holiday,Yes,March,26
19,27.459060435491963,-0.2,0.09531017980432493,0.0,0.0,Spring,No Holiday,Yes,March,26
20,30.886890422961002,0.2,0.0,0.0,0.0,Spring,No Holiday,Yes,March,26
21,36.16628264005025,2.5,0.0,0.0,0.0,Spring,No Holiday,Yes,March,26
22,37.429934544425805,2.7,0.0,0.0,0.0,Spring,No Holiday,Yes,March,26
23,38.28837943815329,2.8,0.0,0.0,0.0,Spring,No Holiday,Yes,March,26
0,39.68626966596886,3.3,0.0,0.0,0.0,Spring,No Holiday,Yes,March,27
1,40.0374824383352,3.5,0.0,0.0,0.0,Spring,No Holiday,Yes,March,27
2,40.08740450565489,3.1,0.0,0.0,0.0,Spring,No Holiday,Yes,March,27
3,40.28647415696737,3.1,0.0,0.0,0.0,Spring,No Holiday,Yes,March,27
4,40.07492981902776,2.6,0.0,0.0,0.0,Spring,No Holiday,Yes,March,27
5,39.52214569073901,1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,March,27
6,39.824615503479755,2.1,0.0,0.0,0.0,Spring,No Holiday,Yes,March,27
7,39.06404996924922,2.7,0.01980262729617973,0.0,0.0,Spring,No Holiday,Yes,March,27
8,38.49675310984031,2.3,0.22314355131420976,0.0,0.0,Spring,No Holiday,Yes,March,27
9,38.768543949960254,1.7,0.6097655716208942,0.0,0.0,Spring,No Holiday,Yes,March,27
10,37.61648574760805,0.5,0.9555114450274363,0.0,0.0,Spring,No Holiday,Yes,March,27
11,36.796738985948195,2.2,1.0818051703517284,0.0,0.0,Spring,No Holiday,Yes,March,27
12,37.16180835212409,5.3,1.0152306797290584,0.0,0.0,Spring,No Holiday,Yes,March,27
13,36.864617182333525,6.7,1.264126727145683,0.0,0.0,Spring,No Holiday,Yes,March,27
14,37.107950630558946,7.1,1.1151415906193203,0.0,0.0,Spring,No Holiday,Yes,March,27
15,36.40054944640259,7.6,1.0260415958332743,0.0,0.0,Spring,No Holiday,Yes,March,27
16,37.255872020394314,8.7,0.9555114450274363,0.0,0.0,Spring,No Holiday,Yes,March,27
17,37.36308338453881,8.9,0.7178397931503168,0.0,0.0,Spring,No Holiday,Yes,March,27
18,37.69615364994153,8.9,0.37843643572024505,0.0,0.0,Spring,No Holiday,Yes,March,27
19,39.35733730830886,8.9,0.06765864847381486,0.0,0.0,Spring,No Holiday,Yes,March,27
20,40.19950248448356,8.9,0.0,0.0,0.0,Spring,No Holiday,Yes,March,27
21,40.93897898091744,8.6,0.0,0.0,0.0,Spring,No Holiday,Yes,March,27
22,40.92676385936225,8.5,0.0,0.0,0.0,Spring,No Holiday,Yes,March,27
23,40.55859958134649,7.8,0.0,0.0,0.0,Spring,No Holiday,Yes,March,27
0,40.681691213615984,7.8,0.0,0.0,0.0,Spring,No Holiday,Yes,March,28
1,40.33608806019741,7.1,0.0,0.0,0.0,Spring,No Holiday,Yes,March,28
2,40.024992192379,7.2,0.0,0.0,0.0,Spring,No Holiday,Yes,March,28
3,40.22437072223753,7.3,0.0,0.0,0.0,Spring,No Holiday,Yes,March,28
4,39.736632972611055,6.7,0.0,0.0,0.0,Spring,No Holiday,Yes,March,28
5,40.43513323831146,6.8,0.0,0.0,0.0,Spring,No Holiday,Yes,March,28
6,41.23105625617661,7.0,0.0,0.0,0.0,Spring,No Holiday,Yes,March,28
7,41.43669871020132,6.6,0.03922071315328133,0.0,0.0,Spring,No Holiday,Yes,March,28
8,40.74309757492672,6.4,0.3148107398400336,0.0,0.0,Spring,No Holiday,Yes,March,28
9,38.144462245521304,6.2,0.6471032420585385,0.0,0.0,Spring,No Holiday,Yes,March,28
10,36.29049462324811,7.4,0.9516578757114463,0.0,0.0,Spring,No Holiday,Yes,March,28
11,34.40930106817051,7.8,0.8919980393051105,0.0,0.0,Spring,No Holiday,Yes,March,28
12,33.46640106136302,7.9,0.9360933591703348,0.0,0.0,Spring,No Holiday,Yes,March,28
13,30.59411708155671,8.0,0.9669838461896731,0.0,0.0,Spring,No Holiday,Yes,March,28
14,18.35755975068582,6.7,1.144222799920162,0.0,0.0,Spring,No Holiday,Yes,March,28
15,9.643650760992955,6.0,1.0508216248317612,0.0,0.0,Spring,No Holiday,Yes,March,28
16,8.366600265340756,5.4,0.8329091229351039,0.0,0.0,Spring,No Holiday,Yes,March,28
17,7.3484692283495345,5.5,0.5306282510621704,0.0,0.0,Spring,No Holiday,Yes,March,28
18,12.083045973594572,7.3,0.30010459245033816,0.0,0.0,Spring,No Holiday,Yes,March,28
19,23.769728648009426,8.2,0.058268908123975824,0.0,0.0,Spring,No Holiday,Yes,March,28
20,31.827660925679098,8.6,0.0,0.0,0.0,Spring,No Holiday,Yes,March,28
21,35.749125863438955,8.7,0.0,0.0,0.0,Spring,No Holiday,Yes,March,28
22,36.837480912787726,8.8,0.0,0.0,0.0,Spring,No Holiday,Yes,March,28
23,37.389838191679836,8.9,0.0,0.0,0.0,Spring,No Holiday,Yes,March,28
0,38.262252939417984,9.4,0.0,0.0,0.0,Spring,No Holiday,Yes,March,29
1,38.948684188300895,9.8,0.0,0.0,0.0,Spring,No Holiday,Yes,March,29
2,40.39801975344831,10.0,0.0,0.0,0.0,Spring,No Holiday,Yes,March,29
3,40.2119385257662,9.3,0.0,0.0,0.0,Spring,No Holiday,Yes,March,29
4,39.786932528155525,9.6,0.0,0.0,0.0,Spring,No Holiday,Yes,March,29
5,40.11234224026316,9.8,0.0,0.0,0.0,Spring,No Holiday,Yes,March,29
6,40.85339643163099,9.7,0.0,0.0,0.0,Spring,No Holiday,Yes,March,29
7,40.38564101261734,9.7,0.009950330853168092,0.0,0.0,Spring,No Holiday,Yes,March,29
8,40.39801975344831,9.9,0.1310282624064042,0.0,0.0,Spring,No Holiday,Yes,March,29
9,40.23679907746142,9.9,0.1823215567939546,0.0,0.0,Spring,No Holiday,Yes,March,29
10,38.06573262134856,9.3,0.7030975114131134,0.0,0.0,Spring,No Holiday,Yes,March,29
11,38.02630668366309,9.0,0.7323678937132266,0.0,0.0,Spring,No Holiday,Yes,March,29
12,37.5099986670221,9.0,1.1755733298042381,0.0,0.0,Spring,No Holiday,Yes,March,29
13,37.48332962798263,8.1,1.199964782928397,0.0,0.0,Spring,No Holiday,Yes,March,29
14,38.2099463490856,8.5,1.1939224684724346,0.0,0.0,Spring,No Holiday,Yes,March,29
15,37.749172176353746,7.4,1.1314021114911006,0.0,0.0,Spring,No Holiday,Yes,March,29
16,35.4964786985977,5.8,0.9669838461896731,0.0,0.0,Spring,No Holiday,Yes,March,29
17,36.959437225152655,8.9,0.7608058290337599,0.0,0.0,Spring,No Holiday,Yes,March,29
18,32.54228019054596,7.5,0.45107561936021656,0.0,0.0,Spring,No Holiday,Yes,March,29
19,35.25620512760839,9.8,0.10436001532424286,0.0,0.0,Spring,No Holiday,Yes,March,29
20,36.26292872893749,8.8,0.0,0.0,0.0,Spring,No Holiday,Yes,March,29
21,36.38681079732051,8.1,0.0,0.0,0.0,Spring,No Holiday,Yes,March,29
22,37.68288736283355,8.1,0.0,0.0,0.0,Spring,No Holiday,Yes,March,29
23,39.06404996924922,8.3,0.0,0.0,0.0,Spring,No Holiday,Yes,March,29
0,39.534794801541594,8.0,0.0,0.0,0.0,Spring,No Holiday,Yes,March,30
1,39.179076048319466,7.5,0.0,0.0,0.0,Spring,No Holiday,Yes,March,30
2,36.90528417449187,5.9,0.0,0.0,0.0,Spring,No Holiday,Yes,March,30
3,33.37663853655727,4.6,0.0,0.0,0.0,Spring,No Holiday,Yes,March,30
4,34.36568055487916,4.0,0.0,0.0,0.0,Spring,No Holiday,Yes,March,30
5,33.015148038438355,3.4,0.0,0.0,0.0,Spring,No Holiday,Yes,March,30
6,38.02630668366309,5.0,0.0,0.0,0.0,Spring,No Holiday,Yes,March,30
7,38.961519477556315,5.2,0.03922071315328133,0.0,0.0,Spring,No Holiday,Yes,March,30
8,38.09199390948182,3.9,0.35065687161316933,0.0,0.0,Spring,No Holiday,Yes,March,30
9,32.07802986469088,2.2,0.7323678937132266,0.0,0.0,Spring,No Holiday,Yes,March,30
10,17.11724276862369,-2.0,1.0260415958332743,0.0,0.0,Spring,No Holiday,Yes,March,30
11,13.379088160259652,-1.9,1.2149127443642704,0.0,0.0,Spring,No Holiday,Yes,March,30
12,17.233687939614086,-0.8,1.3164082336557241,0.0,0.0,Spring,No Holiday,Yes,March,30
13,23.173260452512935,0.6,1.3532545070416904,0.0,0.0,Spring,No Holiday,Yes,March,30
